รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.63,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.94,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,1.25,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.31,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.09,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.09,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,22,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.5,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,36,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,8,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถตู้,1.5,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,1,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,1.5,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,1.8,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.5,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.2,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.2,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.05,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.1,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,6,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,2,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.2,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.1,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.05,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.03,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.2,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,14,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,24,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,6,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถตู้,1,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.8,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,1.2,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,1,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.1,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.1,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.2,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,8,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.3,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,13,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,3,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถตู้,0.5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,0.4,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,0.5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,0.6,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.05,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.05,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.05,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,2,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.1,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,3.5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,1.5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.2,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.1,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.05,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.02,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.02,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,9,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.25,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,14,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,3.5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถตู้,0.6,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.3,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,0.4,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,0.5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.2,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.05,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.05,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.35,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,21,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.7,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,31.5,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,7,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถตู้,2.1,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,1.4,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,2.1,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,2.8,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.7,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.21,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.21,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.05,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,3.25,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.11,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,4.87,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,1.08,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,0.32,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.22,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,0.32,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,0.43,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,0.11,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,0.03,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,0.03,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,0.23,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,14,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,0.47,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,21,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,4.67,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถตู้,1.4,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,0.93,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,1.4,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,1.87,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,0.47,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,0.14,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,0.14,ข้อมูลจาก_PDF
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,0.4,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,27.3,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,0.84,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,42,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,9.24,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถตู้,2.52,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,1.68,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,2.52,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,3.36,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,0.84,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,0.25,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,0.25,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,0.16,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,10.92,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,0.33,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,16.8,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,3.69,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,1,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,0.67,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,1,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,1.34,ประเมินเพื่อจำลอง_SUMO
