รหัสทางแยก,ชื่อทางแยกและทิศทาง,Edge_ขาเข้า,วินาทีเริ่มต้น,วินาทีสิ้นสุด,ช่วงเวลา,ประเภทรถ,ปริมาณรถ(คัน/ชม.),แหล่งที่มา
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,125,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,31,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,9,ข้อมูลจาก_PDF
PTW-03,แยกเฉลิมเผ่า ขาเข้า ถ.พระราม1,edge_chalermphao_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,9,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,30,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2200,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,50,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,3600,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,800,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถตู้,150,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,100,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,150,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,180,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,50,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,20,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,20,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,5,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,300,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,10,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,600,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,200,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,30,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,20,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,30,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,30,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,10,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,5,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,3,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,20,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1400,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,30,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,2400,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,600,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถตู้,100,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,80,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,120,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,100,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,30,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,10,ข้อมูลจาก_PDF
PTW-04,แยกพงษ์พระราม ขาเข้า ถ.พระราม1,edge_rama1_pongphraram_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,10,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,20,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,800,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,30,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,1300,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,300,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถตู้,50,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,40,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,50,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,60,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,200,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,10,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,350,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,150,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,20,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,10,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,2,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,2,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,15,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,900,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,25,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,1400,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,350,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถตู้,60,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,30,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,40,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,50,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,20,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,5,ข้อมูลจาก_PDF
PTW-05,แยกเจริญผล ขาเข้า ถ.บรรทัดทอง,edge_banthatthong_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,5,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,35,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2100,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,70,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,3150,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,700,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถตู้,210,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,140,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,210,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,280,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,70,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,21,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,21,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,5,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,325,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,11,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,487,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,108,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,32,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,22,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,32,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,43,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,11,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,3,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,3,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถจักรยาน,23,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถจักรยานยนต์,1400,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถตุ๊กตุ๊ก_สามล้อ,47,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถยนต์นั่งส่วนบุคคล,2100,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถแท็กซี่,467,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถตู้,140,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดเล็ก,93,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถโดยสารขนาดใหญ่,140,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก4ล้อ,187,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก6ล้อ,47,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถบรรทุก10ล้อขึ้นไป,14,ข้อมูลจาก_PDF
PTW-06,แยกสามย่าน ขาเข้า ถ.พญาไท,edge_samyan_phayathai_in,54000,64800,เร่งด่วนเย็น,รถพ่วง_รถกึ่งพ่วง,14,ข้อมูลจาก_PDF
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถจักรยาน,40,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถจักรยานยนต์,2730,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถตุ๊กตุ๊ก_สามล้อ,84,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถยนต์นั่งส่วนบุคคล,4200,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถแท็กซี่,924,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถตู้,252,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดเล็ก,168,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถโดยสารขนาดใหญ่,252,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก4ล้อ,336,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก6ล้อ,84,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถบรรทุก10ล้อขึ้นไป,25,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,25200,32400,เร่งด่วนเช้า,รถพ่วง_รถกึ่งพ่วง,25,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยาน,16,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถจักรยานยนต์,1092,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตุ๊กตุ๊ก_สามล้อ,33,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถยนต์นั่งส่วนบุคคล,1680,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถแท็กซี่,369,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถตู้,100,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดเล็ก,67,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถโดยสารขนาดใหญ่,100,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก4ล้อ,134,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก6ล้อ,33,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถบรรทุก10ล้อขึ้นไป,10,ประเมินเพื่อจำลอง_SUMO
PTW-07,แยกศาลาแดง ขาเข้า ถ.พระราม4,edge_ram4_saladaeng_in,32400,54000,นอกเวลาเร่งด่วน,รถพ่วง_รถกึ่งพ่วง,10,ประเมินเพื่อจำลอง_SUMO
